PHY_Long_CSW_CMA.csv
Serial number : xxxxx(RAID600)
From : 2014/03/03 01:00
To   : 2014/04/02 01:00
sampling rate : 15

"No.","time","CSW-1DU.CACHE-1CA","CSW-1DL.CACHE-1CA","CSW-1JU.CACHE-1CA","CSW-1JL.CACHE-1CA","CSW-2PU.CACHE-1CA","CSW-2PL.CACHE-1CA","CSW-2VU.CACHE-1CA","CSW-2VL.CACHE-1CA","CSW-1DU.CACHE-1CB","CSW-1DL.CACHE-1CB","CSW-1JU.CACHE-1CB","CSW-1JL.CACHE-1CB","CSW-2PU.CACHE-1CB","CSW-2PL.CACHE-1CB","CSW-2VU.CACHE-1CB","CSW-2VL.CACHE-1CB","CSW-1DU.CACHE-1CE","CSW-1DL.CACHE-1CE","CSW-1JU.CACHE-1CE","CSW-1JL.CACHE-1CE","CSW-2PU.CACHE-1CE","CSW-2PL.CACHE-1CE","CSW-2VU.CACHE-1CE","CSW-2VL.CACHE-1CE","CSW-1DU.CACHE-1CF","CSW-1DL.CACHE-1CF","CSW-1JU.CACHE-1CF","CSW-1JL.CACHE-1CF","CSW-2PU.CACHE-1CF","CSW-2PL.CACHE-1CF","CSW-2VU.CACHE-1CF","CSW-2VL.CACHE-1CF","CSW-1DU.CACHE-2CC","CSW-1DL.CACHE-2CC","CSW-1JU.CACHE-2CC","CSW-1JL.CACHE-2CC","CSW-2PU.CACHE-2CC","CSW-2PL.CACHE-2CC","CSW-2VU.CACHE-2CC","CSW-2VL.CACHE-2CC","CSW-1DU.CACHE-2CD","CSW-1DL.CACHE-2CD","CSW-1JU.CACHE-2CD","CSW-1JL.CACHE-2CD","CSW-2PU.CACHE-2CD","CSW-2PL.CACHE-2CD","CSW-2VU.CACHE-2CD","CSW-2VL.CACHE-2CD","CSW-1DU.CACHE-2CG","CSW-1DL.CACHE-2CG","CSW-1JU.CACHE-2CG","CSW-1JL.CACHE-2CG","CSW-2PU.CACHE-2CG","CSW-2PL.CACHE-2CG","CSW-2VU.CACHE-2CG","CSW-2VL.CACHE-2CG","CSW-1DU.CACHE-2CH","CSW-1DL.CACHE-2CH","CSW-1JU.CACHE-2CH","CSW-1JL.CACHE-2CH","CSW-2PU.CACHE-2CH","CSW-2PL.CACHE-2CH","CSW-2VU.CACHE-2CH","CSW-2VL.CACHE-2CH"
"605","2014/03/09 08:15",11,23,8,5,11,23,8,5,11,23,8,5,11,23,8,5,11,23,8,5,11,23,8,5,11,23,8,5,11,23,8,5,11,23,9,5,11,23,9,5,11,23,9,5,11,23,9,5,11,23,8,5,11,23,8,5,11,23,8,5,11,23,8,5
"606","2014/03/09 08:30",16,26,13,6,16,26,13,6,16,25,13,6,16,25,13,6,16,25,13,6,16,25,13,6,16,25,13,6,16,25,13,6,17,26,13,6,17,26,13,6,17,26,13,6,17,26,13,6,16,25,13,6,16,25,13,6,17,26,14,6,17,26,14,6
"607","2014/03/09 08:45",16,26,10,5,16,26,10,5,16,26,10,5,16,26,10,5,16,25,10,5,16,25,10,5,16,26,10,5,16,26,10,5,16,26,10,5,16,26,10,5,16,26,10,5,16,26,10,5,16,26,10,5,16,26,10,5,16,26,10,5,16,26,10,5
"608","2014/03/09 09:00",10,24,9,5,10,24,9,5,10,24,9,5,10,24,9,5,10,24,9,5,10,24,9,5,10,24,9,5,10,24,9,5,10,24,9,5,10,24,9,5,10,24,9,5,10,24,9,5,10,24,9,5,10,24,9,5,10,24,9,5,10,24,9,5
"609","2014/03/09 09:15",13,25,14,6,13,25,14,6,13,25,14,6,13,25,14,6,13,25,14,6,13,25,14,6,13,25,14,6,13,25,14,6,13,25,14,6,13,25,14,6,13,25,14,6,13,25,14,6,13,25,14,6,13,25,14,6,13,25,14,6,13,25,14,6
"610","2014/03/09 09:30",13,25,11,6,13,25,11,6,13,25,11,7,13,25,11,6,13,25,11,6,13,25,11,7,13,25,11,6,13,25,11,6,14,25,11,7,14,25,11,7,13,25,11,7,13,25,11,7,13,25,11,7,13,25,11,7,13,25,11,7,13,25,11,7
"611","2014/03/09 09:45",13,25,12,6,13,25,12,6,13,24,12,6,13,24,12,6,13,24,12,6,13,24,12,5,13,24,12,6,13,24,12,6,13,25,11,6,13,25,11,6,13,25,12,6,13,25,12,6,13,25,12,6,13,25,12,6,12,25,12,6,13,25,12,6
"612","2014/03/09 10:00",9,22,8,4,9,22,8,4,9,22,8,4,9,22,8,4,9,21,8,4,9,21,8,4,9,22,8,4,9,22,8,4,9,22,8,4,9,22,8,4,9,22,8,4,9,22,8,4,9,22,8,4,9,22,8,4,9,22,8,4,9,22,8,4
"613","2014/03/09 10:15",13,21,8,4,13,21,8,4,13,21,8,4,12,21,8,4,13,21,8,4,13,21,8,4,13,21,8,4,13,21,8,4,13,21,8,4,13,21,8,4,13,21,8,4,13,21,8,4,13,20,8,4,13,20,8,4,13,21,8,4,13,21,8,4
"614","2014/03/09 10:30",15,18,7,3,15,18,7,3,15,18,7,3,15,18,7,3,15,18,7,3,15,18,7,3,15,18,7,3,15,18,7,3,15,18,7,3,15,18,7,3,15,18,7,3,15,18,7,3,15,18,7,3,15,18,7,3,15,18,7,3,15,18,7,3
"615","2014/03/09 10:45",10,12,5,1,10,12,5,1,11,11,5,1,11,11,5,1,10,12,5,1,10,12,5,1,10,12,5,1,10,12,5,1,11,11,4,1,11,11,4,1,11,11,5,1,11,11,5,1,11,11,5,1,10,11,5,1,11,11,5,1,11,11,5,1
"616","2014/03/09 11:00",17,24,7,4,17,24,7,4,17,24,7,4,17,24,7,4,17,24,7,4,17,24,7,4,17,25,7,4,17,25,7,4,17,24,7,4,17,24,7,4,17,24,7,4,17,24,7,4,17,24,7,4,17,24,7,4,17,25,7,4,17,24,7,4
"617","2014/03/09 11:15",13,19,6,3,13,19,6,3,13,19,6,3,13,19,6,3,13,18,6,3,13,18,6,3,13,18,6,3,13,18,6,3,13,19,6,3,13,19,6,3,13,19,6,3,13,19,6,3,13,19,6,3,13,19,6,3,13,19,6,3,13,19,6,3
"618","2014/03/09 11:30",12,15,4,1,12,15,4,1,12,15,4,1,12,15,4,1,12,15,4,1,12,15,4,1,12,15,4,1,12,15,4,1,12,15,4,1,12,15,4,1,12,15,4,1,12,15,4,1,12,15,3,1,12,15,3,1,12,15,4,1,12,15,4,1
"619","2014/03/09 11:45",8,17,5,2,8,17,5,2,8,18,5,2,8,18,5,2,8,17,5,2,8,17,5,2,8,17,5,2,8,17,5,2,9,18,5,2,9,18,5,2,9,18,5,2,9,18,5,2,9,18,5,2,9,17,5,2,9,18,5,2,9,18,5,2
"620","2014/03/09 12:00",10,12,4,2,10,12,4,2,10,12,4,2,10,12,4,2,10,12,4,2,10,12,4,2,10,12,4,2,10,12,4,2,10,12,4,2,10,12,4,2,10,12,4,2,10,12,4,2,10,12,4,2,10,12,4,2,10,12,4,2,10,12,4,2
"621","2014/03/09 12:15",10,7,5,1,10,7,5,1,10,7,5,1,10,7,5,1,9,7,5,1,9,7,5,1,9,7,5,1,9,7,5,1,10,7,5,1,10,7,5,1,10,7,5,1,10,8,5,1,10,7,5,1,10,7,5,1,10,8,5,1,10,8,5,1
"622","2014/03/09 12:30",10,15,6,2,10,15,6,2,9,15,6,2,10,15,6,2,10,15,7,2,10,15,7,2,10,15,6,2,10,15,6,2,10,15,6,2,10,15,6,2,10,15,6,2,10,15,6,2,10,15,6,2,10,15,6,2,10,15,6,2,10,15,6,2
"623","2014/03/09 12:45",9,12,7,1,9,12,7,1,9,12,7,1,9,12,7,1,9,12,7,1,9,12,7,1,9,12,7,1,9,12,7,1,10,12,6,1,10,12,6,1,10,12,6,1,10,12,6,1,9,12,7,1,9,12,7,1,10,12,7,1,10,12,7,1
"624","2014/03/09 13:00",14,12,6,1,14,12,6,1,14,12,6,1,14,12,6,1,14,12,6,1,14,12,6,1,14,12,6,1,14,12,6,1,14,12,6,1,14,12,6,1,14,12,6,1,14,12,6,1,14,12,6,1,14,12,6,1,14,12,6,1,14,12,6,1
"625","2014/03/09 13:15",11,8,3,0,11,8,3,0,10,8,3,0,11,8,3,0,10,8,3,0,10,8,3,0,11,8,3,0,11,8,3,0,11,8,3,0,11,8,3,0,11,8,3,0,11,8,3,0,11,8,3,0,11,8,3,0,11,8,3,0,11,8,3,0
"626","2014/03/09 13:30",7,6,0,0,7,6,0,0,7,6,0,0,7,6,0,0,7,6,0,0,7,6,0,0,7,6,0,0,7,6,0,0,8,6,0,0,8,6,0,0,8,6,0,0,8,6,0,0,8,6,0,0,8,6,0,0,8,6,0,0,8,6,0,0
"627","2014/03/09 13:45",6,7,2,0,6,7,2,0,6,7,2,0,6,7,2,0,6,7,2,0,6,7,2,0,6,7,2,0,6,7,2,0,6,7,2,0,6,7,2,0,6,7,2,0,6,7,2,0,6,7,2,0,6,7,2,0,6,7,2,0,6,7,2,0
"628","2014/03/09 14:00",4,7,2,0,4,7,2,0,4,7,2,0,4,7,2,0,4,7,2,0,4,7,2,0,4,7,2,0,4,7,2,0,4,7,2,0,4,7,2,0,4,7,2,0,4,7,2,0,4,7,2,0,4,7,2,0,4,7,2,0,4,7,2,0
"629","2014/03/09 14:15",8,7,3,0,7,7,3,0,8,7,3,0,8,7,3,0,8,6,3,0,8,6,3,0,8,7,3,0,8,7,3,0,8,6,3,0,8,6,3,0,8,6,3,0,8,6,3,0,8,7,3,0,8,7,3,0,8,6,3,0,8,6,3,0
"630","2014/03/09 14:30",9,5,2,1,9,5,2,1,9,5,2,1,9,5,2,1,9,5,2,1,9,5,2,1,9,5,2,1,9,5,2,1,9,5,2,1,9,5,2,1,9,5,2,1,9,5,2,1,9,5,2,1,9,5,2,1,9,5,2,1,9,5,2,1
"631","2014/03/09 14:45",9,5,4,0,9,5,4,0,9,5,4,0,9,5,4,0,9,5,4,0,9,5,4,0,9,5,4,0,9,5,4,0,10,5,4,0,10,5,4,0,10,5,4,0,10,5,4,0,10,5,4,0,10,5,4,0,10,5,4,0,10,5,4,0
"632","2014/03/09 15:00",3,6,2,0,3,6,2,0,3,6,2,0,3,6,2,0,3,6,2,0,3,6,2,0,3,6,2,0,3,6,2,0,3,6,2,0,3,6,2,0,4,6,2,0,4,6,2,0,3,6,2,0,3,6,2,0,3,6,2,0,3,6,2,0
"633","2014/03/09 15:15",5,10,5,2,6,10,5,2,6,10,5,2,6,10,5,2,5,10,5,2,5,10,5,2,6,10,5,2,6,10,5,2,6,10,5,1,6,10,5,1,6,10,5,2,6,10,5,2,6,10,5,2,6,10,5,2,6,10,5,2,6,10,5,2
"634","2014/03/09 15:30",5,6,4,0,5,6,4,0,5,6,4,1,5,6,4,1,5,5,4,0,5,5,4,0,5,5,4,0,5,5,4,0,5,6,4,1,5,6,4,1,5,6,4,1,5,6,4,0,5,6,4,1,5,6,4,1,5,6,4,0,5,6,4,0
"635","2014/03/09 15:45",4,6,4,0,4,6,4,0,4,6,4,0,4,6,3,0,4,6,3,0,4,6,3,0,5,6,3,0,5,6,3,0,5,6,3,0,5,6,3,0,5,6,4,0,5,6,4,0,5,6,4,0,5,6,4,0,5,6,3,0,5,6,3,0
"636","2014/03/09 16:00",6,8,3,1,6,8,3,1,6,8,3,1,6,8,3,1,6,8,3,1,6,8,3,1,6,8,3,1,6,8,3,1,6,8,3,1,6,8,3,1,6,8,3,1,6,8,3,1,6,8,3,1,6,8,3,1,6,8,3,1,6,8,3,1
"637","2014/03/09 16:15",5,15,4,2,5,15,4,2,5,15,4,2,5,15,4,2,5,14,4,2,5,14,4,1,5,14,4,2,5,14,4,2,5,14,4,2,5,14,4,2,5,15,5,2,5,15,5,2,5,14,4,2,5,14,4,2,5,14,4,2,5,14,4,2
"638","2014/03/09 16:30",5,13,3,1,6,13,3,1,6,13,3,1,6,13,3,1,6,12,3,1,6,12,3,1,6,13,3,1,6,13,3,1,6,12,3,1,6,12,3,1,6,12,3,1,6,12,3,1,6,12,3,1,6,12,3,1,6,12,3,1,6,12,3,1
"639","2014/03/09 16:45",5,8,3,1,5,8,3,1,5,8,3,0,5,8,3,0,5,8,3,1,5,8,3,1,5,8,3,0,5,8,3,0,5,8,3,0,5,8,3,0,5,9,3,0,5,9,3,0,5,8,3,0,5,8,3,0,5,8,3,1,5,8,3,1
"640","2014/03/09 17:00",5,11,2,0,5,11,2,0,5,11,2,0,5,11,2,0,5,11,2,0,5,11,2,0,4,11,2,0,4,11,2,0,5,11,2,0,5,11,2,0,5,11,2,0,5,11,2,0,5,11,2,0,5,11,2,0,5,11,2,0,5,11,2,0
"641","2014/03/09 17:15",4,13,3,2,4,13,3,2,4,13,3,2,4,13,3,2,4,13,3,2,4,13,3,2,4,13,3,2,4,13,3,2,5,12,3,2,5,12,3,2,5,13,3,2,5,13,3,2,5,13,3,2,5,13,3,2,5,12,3,2,5,12,3,2
"642","2014/03/09 17:30",5,10,3,1,5,10,3,1,5,10,3,1,5,10,3,1,5,9,3,1,5,10,3,1,5,10,3,1,5,10,3,1,5,9,3,1,5,9,3,1,5,10,3,1,5,10,3,1,5,10,3,1,5,10,3,1,5,10,3,1,5,10,3,1
"643","2014/03/09 17:45",6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1
"644","2014/03/09 18:00",4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1
"645","2014/03/09 18:15",5,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1,5,9,5,1,5,9,5,1,5,10,5,1,5,10,5,1,5,9,5,1,5,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1
"646","2014/03/09 18:30",3,7,4,0,3,7,4,0,3,7,4,0,3,7,4,0,3,6,4,0,3,6,4,0,3,7,4,0,3,7,4,0,3,7,4,0,3,7,4,0,3,7,4,0,3,7,4,0,3,7,4,0,3,7,4,0,3,7,4,0,3,7,4,0
"647","2014/03/09 18:45",1,7,2,0,1,7,2,0,1,8,2,0,1,8,2,0,1,7,2,0,1,7,2,0,1,7,2,0,1,7,2,0,1,8,2,0,1,8,2,0,1,8,2,0,1,8,2,0,1,8,2,0,1,8,2,0,1,8,2,0,1,8,2,0
"648","2014/03/09 19:00",2,7,3,0,2,7,3,0,2,7,3,0,2,7,3,0,2,6,3,0,2,6,3,0,2,7,3,0,2,7,3,0,2,7,3,0,2,7,3,0,2,7,3,0,2,7,3,0,2,7,3,0,2,7,3,0,2,7,3,0,2,7,3,0
"649","2014/03/09 19:15",4,8,5,1,4,8,5,1,4,8,5,1,4,8,5,1,4,8,5,1,4,8,5,1,4,8,5,1,4,8,5,1,4,8,5,1,4,8,5,1,4,8,5,1,4,8,5,1,4,8,5,1,4,8,5,1,4,8,5,1,4,8,5,1
"650","2014/03/09 19:30",3,6,3,1,3,6,3,1,3,6,3,1,3,6,3,1,3,5,3,1,3,5,3,1,3,6,3,1,3,6,3,1,3,5,3,1,3,5,3,1,3,6,3,1,3,6,3,1,3,6,3,1,3,6,3,1,3,6,3,0,3,6,3,1
"651","2014/03/09 19:45",3,8,3,1,2,8,3,1,3,8,3,1,3,8,3,1,3,7,3,1,3,7,3,1,3,8,3,1,3,8,3,1,2,7,3,1,3,7,3,1,2,8,3,1,2,8,3,1,2,8,3,1,2,8,3,1,2,7,3,1,2,7,3,1
"652","2014/03/09 20:00",1,3,2,0,1,3,2,0,1,4,2,0,1,4,2,0,1,3,2,0,1,3,2,0,1,3,2,0,1,3,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0
"653","2014/03/09 20:15",2,5,3,1,2,5,3,1,2,5,3,1,2,5,3,1,2,5,3,1,2,5,3,1,2,5,3,1,2,5,3,1,2,5,3,1,2,5,3,1,2,5,3,1,2,5,3,1,2,5,3,1,2,5,3,1,2,5,3,1,2,5,3,1
"654","2014/03/09 20:30",3,4,4,2,3,4,4,2,3,4,4,2,3,4,4,2,3,4,4,2,3,4,4,2,3,4,4,2,3,4,4,2,3,4,4,2,3,4,4,2,3,4,4,2,3,4,4,2,3,4,4,2,3,4,4,2,3,4,4,2,3,4,4,2
"655","2014/03/09 20:45",1,3,2,0,1,3,2,0,1,4,2,0,1,4,2,0,1,3,2,0,1,3,2,0,1,3,2,0,1,3,2,0,1,3,2,0,1,3,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0
"656","2014/03/09 21:00",2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"657","2014/03/09 21:15",3,5,4,1,3,6,4,1,3,5,4,1,3,5,4,1,3,5,4,1,3,5,4,1,3,5,4,1,3,5,4,1,3,5,4,1,3,5,4,1,3,5,4,1,3,5,4,1,3,5,4,1,3,5,4,1,3,5,4,1,3,5,4,1
"658","2014/03/09 21:30",4,4,3,0,4,4,3,0,4,4,3,0,4,4,3,0,5,4,3,0,5,4,3,0,4,4,3,0,4,4,3,0,5,3,3,0,5,3,3,0,5,4,3,0,5,4,3,0,5,4,3,0,5,4,3,0,5,4,3,0,5,4,3,0
"659","2014/03/09 21:45",2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1
"660","2014/03/09 22:00",1,6,1,0,1,6,1,0,1,6,1,0,1,6,1,0,1,6,1,0,1,6,1,0,1,6,1,0,1,6,1,0,1,6,1,0,1,6,1,0,1,6,1,0,1,6,1,0,1,6,2,0,1,6,2,0,1,6,2,0,1,6,2,0
"661","2014/03/09 22:15",2,8,3,1,2,8,3,1,2,9,3,1,2,9,3,1,2,8,3,1,2,9,3,1,2,8,3,1,2,8,3,1,2,8,3,1,2,8,3,1,2,8,3,1,2,8,3,1,2,8,3,1,2,8,3,1,2,8,3,1,2,8,3,1
"662","2014/03/09 22:30",3,7,4,2,3,7,4,2,3,7,4,1,3,7,4,1,3,7,4,2,3,7,4,2,3,7,4,1,3,7,4,1,2,7,4,2,2,7,4,2,3,7,4,1,3,7,4,1,2,7,4,1,2,7,4,1,2,7,3,1,2,7,3,2
"663","2014/03/09 22:45",4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1
"664","2014/03/09 23:00",3,9,4,1,3,9,4,1,3,9,4,1,3,9,4,1,3,9,4,1,3,9,4,1,3,9,4,1,3,9,4,1,3,9,4,1,3,9,4,1,3,9,4,1,3,9,4,1,3,9,4,1,3,9,4,1,3,9,4,1,3,9,4,1
"665","2014/03/09 23:15",7,14,6,2,7,14,6,2,7,14,6,2,7,14,6,2,7,14,6,2,7,14,6,2,7,14,6,2,7,14,6,2,7,14,6,2,7,14,6,2,7,14,6,2,7,14,6,2,7,14,6,2,7,14,6,2,7,14,6,2,7,14,6,2
"666","2014/03/09 23:30",5,11,6,2,5,11,6,2,5,12,6,2,5,12,6,2,5,11,6,2,5,11,6,2,5,11,6,2,5,11,6,2,5,11,6,2,5,11,6,2,5,11,6,2,5,11,6,2,5,11,6,2,5,11,6,2,5,11,6,2,5,11,6,2
"667","2014/03/09 23:45",6,12,4,2,6,12,4,2,6,12,4,2,6,12,4,2,6,12,4,2,6,12,4,2,6,12,4,2,6,12,4,2,6,11,4,2,6,11,4,2,6,12,4,2,6,11,4,2,6,11,4,2,6,11,4,2,6,11,4,2,6,11,4,2
"668","2014/03/10 00:00",6,11,6,2,6,11,6,2,6,11,6,3,6,11,6,3,6,11,6,2,6,11,6,2,6,11,6,3,6,11,6,2,6,11,6,3,6,11,6,3,6,11,6,3,6,11,6,3,6,11,6,3,6,11,6,3,6,11,6,3,6,11,6,3
"669","2014/03/10 00:15",7,12,8,2,7,12,8,2,7,12,8,3,7,12,8,3,7,12,8,3,7,12,8,3,7,12,8,3,7,12,8,3,7,13,8,3,7,13,8,3,7,13,8,3,7,13,8,3,7,12,8,3,7,13,8,3,7,13,8,3,7,13,8,3
"670","2014/03/10 00:30",6,10,6,1,6,10,6,1,6,10,6,2,6,10,6,2,6,10,6,1,6,10,6,1,6,10,6,1,6,10,6,1,6,10,6,1,6,10,6,1,6,10,6,1,6,10,6,1,6,10,6,1,6,10,6,1,6,10,6,1,6,10,6,1
"671","2014/03/10 00:45",7,10,7,2,7,10,7,2,7,10,7,2,7,10,7,2,7,10,7,2,7,10,7,2,8,10,7,2,7,10,7,2,7,10,7,2,7,10,7,2,7,10,7,2,7,10,7,2,7,10,7,2,8,10,7,2,7,10,7,2,7,10,7,2
"672","2014/03/10 01:00",6,9,5,2,6,9,5,2,6,9,4,2,6,9,4,2,6,9,5,2,6,9,5,2,6,9,5,2,6,9,5,2,6,9,4,2,6,9,4,2,6,9,5,2,6,9,5,2,6,9,5,2,6,9,5,2,6,9,4,2,6,9,4,2
"673","2014/03/10 01:15",7,11,6,4,7,11,6,4,7,11,6,4,7,11,6,4,7,11,6,4,7,11,6,4,7,11,6,4,7,11,6,4,7,11,6,4,7,11,6,4,7,11,6,4,7,11,6,4,7,11,6,4,7,11,6,4,7,11,6,4,7,11,6,4
"674","2014/03/10 01:30",7,12,7,2,8,12,7,2,7,11,7,2,8,11,7,2,7,11,7,2,8,11,7,2,7,11,7,2,8,11,7,2,7,12,6,2,8,12,6,2,7,12,6,2,8,12,6,2,8,12,7,2,8,12,7,2,7,12,6,2,8,12,6,2
"675","2014/03/10 01:45",4,8,5,1,5,8,5,1,4,9,5,1,4,9,5,1,5,8,5,1,4,8,5,1,5,9,5,1,5,8,5,1,5,8,5,1,5,8,5,1,5,9,5,1,5,9,5,1,5,8,5,1,5,8,5,1,5,9,5,1,5,9,5,1
"676","2014/03/10 02:00",4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1
"677","2014/03/10 02:15",12,10,8,2,12,10,8,2,12,10,8,2,12,10,8,2,12,10,8,2,12,10,8,2,12,10,8,2,12,10,8,2,12,10,8,2,12,10,8,2,12,10,8,2,12,10,8,2,12,10,8,2,12,10,8,2,12,10,8,2,12,10,8,2
"678","2014/03/10 02:30",15,8,9,2,15,8,9,2,15,8,9,2,15,8,9,2,15,8,9,2,15,8,9,2,15,8,9,2,15,8,9,2,15,8,9,2,15,8,9,2,15,8,9,2,15,8,9,2,15,8,9,2,15,8,9,2,15,9,9,2,15,9,9,2
"679","2014/03/10 02:45",14,7,7,2,14,7,7,2,14,7,7,2,14,7,7,2,14,7,8,2,14,7,7,2,14,7,7,2,14,7,7,2,14,7,8,2,14,7,8,2,14,7,8,2,14,7,8,2,14,7,8,2,14,7,8,2,14,7,8,2,14,7,8,2
"680","2014/03/10 03:00",14,7,8,1,14,7,8,1,14,7,8,1,14,7,8,1,14,7,8,1,13,7,8,1,14,7,8,1,14,7,8,1,13,7,8,1,13,7,8,1,13,7,8,1,13,7,8,1,13,7,8,1,13,7,8,1,13,7,8,1,13,7,8,1
"681","2014/03/10 03:15",15,22,9,4,15,22,9,4,15,22,9,4,15,22,9,4,15,21,9,4,15,21,9,4,15,21,9,4,15,21,9,4,15,21,9,4,15,22,9,4,15,22,9,4,15,22,9,4,15,21,9,4,15,21,9,4,15,22,9,4,15,22,9,4
"682","2014/03/10 03:30",14,24,10,4,14,24,10,4,14,24,9,4,14,24,10,4,14,24,10,4,14,24,10,4,14,24,10,4,14,24,10,4,14,24,10,4,14,24,10,4,14,24,10,4,14,24,10,4,14,24,10,4,14,24,10,4,14,24,10,4,14,24,10,4
"683","2014/03/10 03:45",13,22,9,3,13,22,9,3,13,22,9,3,13,22,9,3,13,22,9,3,13,22,9,3,13,22,9,3,13,22,9,3,13,22,9,3,13,22,9,3,13,22,9,3,13,22,9,3,13,22,9,3,13,22,9,3,13,22,9,3,13,22,9,3
"684","2014/03/10 04:00",12,19,7,3,12,19,7,3,12,18,7,3,12,18,7,3,12,18,7,3,12,18,7,3,12,18,7,3,12,18,7,3,12,18,7,3,12,18,7,3,12,18,7,3,12,18,7,3,12,18,7,3,12,18,7,3,12,18,7,3,12,18,7,3
"685","2014/03/10 04:15",13,23,8,4,12,23,8,4,13,23,9,4,13,23,9,4,13,23,8,4,13,23,8,4,13,23,8,4,13,23,8,4,13,23,8,4,13,23,8,4,13,23,8,4,13,23,8,4,12,23,8,4,12,23,8,4,13,23,8,4,13,23,8,4
"686","2014/03/10 04:30",9,18,6,2,9,18,6,2,9,18,6,2,9,18,6,2,9,18,7,2,9,18,7,2,9,18,6,2,9,18,6,2,9,18,7,2,9,18,7,2,9,18,7,2,9,18,7,2,9,18,7,2,9,18,7,2,9,18,7,2,9,18,7,2
"687","2014/03/10 04:45",10,16,5,2,10,16,5,2,10,16,5,2,10,16,5,2,10,16,5,2,10,16,5,2,10,16,5,2,10,16,5,2,10,16,5,2,10,16,5,2,10,16,5,2,10,16,5,2,10,16,6,2,10,16,6,2,10,16,6,2,10,16,6,2
"688","2014/03/10 05:00",9,12,4,2,9,12,4,2,9,12,4,2,9,12,4,2,9,11,4,2,9,11,4,2,9,11,4,2,9,11,4,2,9,11,4,2,9,11,4,2,9,11,4,2,9,11,4,2,9,12,4,2,9,12,4,2,9,12,4,2,9,12,4,2
"689","2014/03/10 05:15",11,13,6,2,11,13,6,2,11,13,6,2,11,13,6,2,11,12,6,2,12,12,6,2,12,13,6,2,11,13,6,2,11,13,6,2,11,13,6,2,11,13,6,2,11,13,6,2,11,13,6,2,11,13,6,2,11,13,6,2,11,13,6,2
"690","2014/03/10 05:30",15,16,6,2,15,16,6,2,14,16,6,2,14,16,6,2,14,16,6,2,15,16,6,2,14,16,6,2,14,16,6,2,15,16,6,2,15,16,6,2,15,16,6,2,15,16,6,2,15,16,6,2,15,16,6,2,15,16,6,2,15,16,6,2
"691","2014/03/10 05:45",13,15,4,2,13,15,4,2,13,16,4,2,13,16,4,2,13,15,4,2,13,15,4,2,13,16,4,2,13,16,4,2,13,15,4,2,13,15,4,2,13,16,4,2,13,16,4,2,13,15,4,2,13,15,4,2,13,15,4,2,13,15,4,2
"692","2014/03/10 06:00",8,23,5,2,8,23,5,2,8,24,5,2,8,23,5,2,8,23,5,2,8,23,5,2,8,23,5,2,8,23,5,2,9,23,5,2,9,23,5,2,9,23,5,2,9,23,5,2,9,23,5,2,9,23,5,2,9,23,5,2,9,23,5,2
"693","2014/03/10 06:15",10,28,5,2,10,28,5,2,10,28,5,2,10,28,5,2,10,27,5,2,10,28,5,2,10,27,5,2,10,27,5,2,10,27,5,2,10,27,5,2,10,28,5,2,10,28,5,2,10,27,5,2,10,27,5,2,10,28,5,2,10,27,5,2
"694","2014/03/10 06:30",13,29,5,3,13,29,5,3,13,29,5,3,13,29,5,3,14,28,5,3,14,28,5,3,14,29,5,3,14,29,5,3,13,29,5,3,13,29,5,3,14,29,5,3,14,29,5,3,14,29,5,3,14,29,5,3,14,29,5,4,14,29,5,4
