PHY_Long_DKP.csv
Serial number : xxxxx(RAID600)
From : 2014/03/03 01:00
To   : 2014/04/02 01:00
sampling rate : 15

"No.","time","DKP40-1AU","DKP41-1AU","DKP42-1AU","DKP43-1AU","DKP50-1BU","DKP51-1BU","DKP52-1BU","DKP53-1BU","DKP44-1AL","DKP45-1AL","DKP46-1AL","DKP47-1AL","DKP54-1BL","DKP55-1BL","DKP56-1BL","DKP57-1BL","DKP60-1LU","DKP61-1LU","DKP62-1LU","DKP63-1LU","DKP70-1KU","DKP71-1KU","DKP72-1KU","DKP73-1KU","DKP64-1LL","DKP65-1LL","DKP66-1LL","DKP67-1LL","DKP74-1KL","DKP75-1KL","DKP76-1KL","DKP77-1KL","DKPC0-2MU","DKPC1-2MU","DKPC2-2MU","DKPC3-2MU","DKPD0-2NU","DKPD1-2NU","DKPD2-2NU","DKPD3-2NU","DKPC4-2ML","DKPC5-2ML","DKPC6-2ML","DKPC7-2ML","DKPD4-2NL","DKPD5-2NL","DKPD6-2NL","DKPD7-2NL","DKPE0-2XU","DKPE1-2XU","DKPE2-2XU","DKPE3-2XU","DKPF0-2WU","DKPF1-2WU","DKPF2-2WU","DKPF3-2WU","DKPE4-2XL","DKPE5-2XL","DKPE6-2XL","DKPE7-2XL","DKPF4-2WL","DKPF5-2WL","DKPF6-2WL","DKPF7-2WL"
"732","2014/03/10 16:00",6,6,7,7,6,6,6,6,25,25,25,25,25,25,25,25,13,13,13,13,13,13,13,13,5,5,5,5,5,5,5,5,6,6,7,7,6,6,6,6,25,25,25,24,25,25,25,25,13,13,13,13,13,13,13,13,5,5,5,5,5,5,5,5
"733","2014/03/10 16:15",7,6,7,7,6,6,6,7,19,19,19,19,19,19,19,19,14,14,14,14,15,14,15,14,4,4,4,4,4,4,4,4,7,6,7,7,6,6,6,7,19,19,19,18,19,19,19,19,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4
"734","2014/03/10 16:30",7,6,7,7,7,6,7,7,20,20,20,20,20,20,20,20,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4,7,6,7,7,7,6,7,7,20,20,20,20,20,20,20,20,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4
"735","2014/03/10 16:45",5,4,5,5,4,5,5,5,18,18,18,18,18,18,19,18,12,12,12,12,13,12,13,12,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,5,18,19,19,18,18,18,19,18,12,13,12,12,13,12,12,12,4,4,4,4,4,4,4,4
"736","2014/03/10 17:00",3,3,3,3,3,3,3,3,18,18,18,18,18,18,18,18,10,10,10,10,11,11,10,10,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,18,18,18,18,18,18,18,18,10,11,11,11,11,10,10,10,4,4,4,4,4,3,4,4
"737","2014/03/10 17:15",4,4,4,4,4,4,4,4,25,25,25,25,25,25,25,25,13,12,13,12,13,13,12,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,25,25,25,25,25,25,25,25,12,12,12,12,13,12,13,12,4,4,4,4,4,4,4,4
"738","2014/03/10 17:30",4,3,4,3,4,4,3,4,31,31,31,31,31,31,31,31,13,13,12,12,13,13,13,12,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,31,31,31,30,31,31,31,31,13,13,13,13,13,12,13,13,4,4,4,4,4,4,4,4
"739","2014/03/10 17:45",4,4,4,4,4,4,4,4,21,21,21,21,21,21,21,21,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,21,21,21,21,21,21,21,21,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4
"740","2014/03/10 18:00",6,6,6,6,6,6,6,6,19,19,19,19,19,19,19,19,11,11,11,11,11,11,11,11,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,19,19,19,18,19,19,19,19,11,11,11,11,11,11,11,11,3,3,3,3,3,3,3,3
"741","2014/03/10 18:15",4,4,4,4,4,4,4,4,22,22,22,22,22,22,22,22,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,23,22,22,22,23,22,22,22,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4
"742","2014/03/10 18:30",3,3,3,3,3,3,3,3,28,27,28,27,27,27,28,28,11,11,11,11,12,11,11,11,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,28,28,28,27,28,28,28,27,11,12,11,11,12,11,11,11,4,4,4,4,4,4,4,4
"743","2014/03/10 18:45",2,2,3,2,2,3,2,2,21,21,21,21,21,21,21,21,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,2,2,3,2,2,3,2,2,21,21,21,20,21,21,21,21,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3
"744","2014/03/10 19:00",3,3,3,3,3,3,3,3,21,20,21,21,20,20,20,20,16,16,16,16,16,15,16,16,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,21,20,21,20,21,20,20,20,16,16,16,16,16,16,16,16,5,5,5,5,5,5,5,5
"745","2014/03/10 19:15",3,3,3,3,3,3,3,3,24,24,24,23,23,24,23,24,17,17,17,17,17,17,17,17,6,5,5,6,6,5,6,5,3,3,3,3,3,3,3,3,24,24,24,23,24,24,23,24,17,17,17,17,17,17,17,17,6,5,6,5,6,5,6,5
"746","2014/03/10 19:30",5,4,5,5,5,5,5,5,22,22,22,22,22,22,22,22,20,19,19,19,20,19,19,19,8,8,8,9,8,8,8,8,5,5,5,5,5,5,5,5,22,22,22,21,22,22,22,22,19,19,19,19,20,19,19,19,8,8,8,8,8,8,8,8
"747","2014/03/10 19:45",3,3,3,3,3,3,3,3,19,19,19,19,19,19,19,19,13,13,13,13,13,13,13,13,4,4,4,4,5,4,5,4,3,3,3,3,3,3,3,3,19,19,19,19,19,19,19,19,13,13,13,13,13,13,14,13,4,5,4,4,4,4,5,4
"748","2014/03/10 20:00",3,3,3,3,3,3,3,3,19,18,19,19,19,19,19,19,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4,3,2,3,3,3,3,3,3,19,19,19,18,19,19,19,19,14,14,14,14,14,14,14,14,5,4,4,4,4,4,5,4
"749","2014/03/10 20:15",3,3,3,4,4,3,3,3,20,20,20,19,19,20,20,20,19,19,19,19,19,19,19,19,6,5,5,5,6,5,6,5,3,3,3,4,4,3,4,3,20,20,20,19,20,20,20,20,19,19,19,19,19,19,19,19,6,5,6,5,5,5,6,5
"750","2014/03/10 20:30",4,3,4,4,4,3,3,3,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,17,7,7,6,7,7,6,7,7,4,4,4,4,4,3,4,3,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,17,7,7,7,7,7,7,7,7
"751","2014/03/10 20:45",3,3,3,3,3,3,3,3,18,17,17,17,17,17,17,17,13,12,13,13,13,13,13,12,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,18,17,18,17,17,17,17,18,13,13,12,12,13,13,13,12,4,4,4,3,4,4,4,4
"752","2014/03/10 21:00",3,3,3,3,3,3,3,3,18,18,18,18,18,18,18,18,12,12,12,12,13,13,12,12,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,18,18,18,17,18,18,18,18,12,12,12,12,12,12,12,12,4,4,4,4,4,4,4,4
"753","2014/03/10 21:15",3,3,3,3,3,3,3,3,20,20,20,20,20,20,20,20,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,21,20,20,20,20,20,20,20,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4
"754","2014/03/10 21:30",3,3,3,3,3,3,3,3,17,17,17,17,17,17,17,17,15,15,15,15,15,15,15,15,7,7,7,7,7,7,7,7,4,3,3,3,3,3,3,3,17,17,17,17,17,17,17,17,15,15,15,15,15,15,15,15,7,7,7,7,7,7,7,7
"755","2014/03/10 21:45",3,2,3,3,3,3,3,3,18,17,18,17,17,17,17,17,11,10,10,10,11,10,10,10,4,4,4,4,4,4,4,4,3,2,3,3,3,3,3,3,18,17,18,17,17,18,17,17,10,11,10,11,11,10,11,10,4,4,4,4,4,4,4,4
"756","2014/03/10 22:00",3,3,3,3,3,3,3,3,18,18,18,18,18,18,18,18,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,18,18,18,18,18,18,18,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"757","2014/03/10 22:15",3,3,3,3,3,3,3,3,19,19,19,19,19,19,19,19,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,19,19,19,19,19,19,19,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3
"758","2014/03/10 22:30",5,5,5,5,5,5,5,5,18,18,18,18,18,18,18,18,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,18,18,18,18,18,18,18,18,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3
"759","2014/03/10 22:45",4,4,4,4,4,4,4,4,18,18,18,18,18,17,17,17,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,18,18,18,17,18,17,17,18,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4
"760","2014/03/10 23:00",3,3,3,3,3,3,3,3,17,17,18,17,17,17,17,17,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,18,18,17,17,17,17,17,9,9,9,9,9,9,9,9,3,3,2,3,3,3,3,3
"761","2014/03/10 23:15",4,4,4,4,4,4,4,4,23,23,23,22,23,23,23,22,11,11,11,11,12,11,11,11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,23,23,23,22,23,23,23,23,11,11,11,11,12,11,11,11,4,4,4,4,4,4,4,4
"762","2014/03/10 23:30",4,4,4,4,4,4,4,4,19,19,19,19,19,19,19,19,12,12,12,12,12,12,12,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,19,19,19,19,19,19,19,19,12,12,12,12,12,12,12,12,4,4,4,4,4,4,4,4
"763","2014/03/10 23:45",9,9,9,9,9,9,9,9,19,18,19,18,18,18,18,18,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4,9,9,9,9,9,9,9,9,19,18,19,18,18,18,18,19,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4
"764","2014/03/11 00:00",5,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,17,17,17,16,17,17,17,17,16,16,16,16,16,16,16,16,5,5,5,5,5,5,5,5
"765","2014/03/11 00:15",3,3,3,3,3,3,3,3,20,20,20,20,20,20,20,20,15,15,15,15,15,15,15,15,5,5,5,5,5,4,5,5,3,3,3,3,3,3,3,3,20,20,20,19,20,20,20,20,15,15,15,15,15,15,15,15,5,5,4,5,5,5,5,5
"766","2014/03/11 00:30",5,5,5,5,6,6,5,5,20,19,19,19,19,19,19,19,14,14,14,13,14,13,14,13,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,5,20,19,19,19,19,19,19,19,14,14,14,13,14,13,14,14,5,5,5,5,5,5,5,5
"767","2014/03/11 00:45",5,5,5,5,5,5,5,5,32,31,32,31,32,32,32,31,17,17,17,17,17,17,17,17,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,32,31,32,30,32,32,32,32,17,17,17,17,17,17,17,17,6,6,6,6,6,6,6,6
"768","2014/03/11 01:00",4,4,4,4,4,4,4,4,28,28,29,28,29,29,29,28,13,13,13,13,13,13,13,13,5,5,5,5,5,5,5,5,4,3,4,3,4,3,4,4,29,28,29,28,29,29,29,28,13,13,13,13,13,13,13,13,5,5,5,5,5,5,5,5
"769","2014/03/11 01:15",5,4,5,5,5,5,5,5,36,36,37,36,37,38,37,36,15,15,15,15,15,15,15,15,5,5,5,5,5,5,6,5,5,5,4,5,5,5,5,5,36,36,37,35,37,37,37,36,15,15,15,15,15,15,15,15,6,5,5,5,6,5,5,5
"770","2014/03/11 01:30",4,3,3,3,3,3,3,4,37,36,37,36,38,38,37,37,12,12,12,12,13,12,12,12,4,4,4,4,5,4,5,4,4,3,3,3,3,3,3,4,37,36,37,36,37,38,37,37,12,12,12,12,12,12,12,12,5,4,4,4,5,4,4,5
"771","2014/03/11 01:45",4,3,4,4,4,4,4,4,36,35,37,36,37,38,37,36,12,12,12,12,12,11,12,11,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,36,36,37,35,37,38,37,36,11,12,12,12,12,11,11,11,5,5,5,5,5,5,5,5
"772","2014/03/11 02:00",4,4,4,4,4,4,4,4,35,35,35,34,35,35,35,35,12,12,12,12,12,12,12,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,35,35,35,34,35,35,35,35,12,12,12,12,12,12,12,12,4,4,4,4,4,4,4,4
"773","2014/03/11 02:15",4,4,4,4,4,4,4,4,33,33,34,33,34,34,34,33,13,13,13,13,13,13,13,13,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,34,33,34,33,34,34,34,33,13,13,13,13,13,13,13,13,5,4,4,4,4,4,5,4
"774","2014/03/11 02:30",5,5,5,6,5,5,5,5,34,34,34,34,34,35,35,34,16,16,16,16,16,16,16,16,6,6,6,6,6,6,6,6,5,5,5,6,5,5,5,5,35,34,35,34,35,35,35,34,16,16,16,16,16,16,16,16,6,6,6,6,6,6,6,6
"775","2014/03/11 02:45",5,5,5,5,5,5,5,5,34,33,34,33,34,34,34,34,16,16,16,16,16,16,16,16,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,34,34,34,33,34,34,34,34,16,16,16,16,16,16,16,16,5,5,5,5,5,5,5,5
"776","2014/03/11 03:00",5,5,5,5,5,5,5,5,32,31,31,31,32,32,32,31,17,17,17,17,17,17,17,17,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,32,32,32,31,32,32,32,32,17,17,17,17,17,17,17,17,6,6,6,6,6,6,6,6
"777","2014/03/11 03:15",6,6,6,6,6,6,6,6,38,37,38,37,38,40,38,38,22,22,22,22,23,22,22,22,9,8,8,8,9,8,9,8,6,6,6,6,6,6,6,6,38,37,38,36,38,40,38,38,22,22,22,22,23,22,22,22,8,8,8,8,8,8,8,8
"778","2014/03/11 03:30",5,5,5,5,5,5,5,5,36,35,36,36,36,37,36,36,18,18,17,17,18,18,18,18,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,36,35,36,35,36,37,36,36,17,18,18,18,18,17,18,17,6,6,6,6,6,6,6,6
"779","2014/03/11 03:45",5,5,5,5,5,5,5,5,34,34,35,34,35,35,35,34,17,17,17,17,18,17,17,17,7,6,6,6,7,6,7,6,5,5,5,5,5,5,5,5,34,34,35,33,35,35,35,34,17,17,17,17,18,17,17,17,7,6,6,6,7,6,7,6
"780","2014/03/11 04:00",5,5,5,5,5,5,5,5,36,35,36,35,36,37,36,36,16,17,17,17,17,17,17,17,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,36,35,36,35,36,37,36,36,17,17,17,17,17,17,17,17,6,6,6,6,6,6,6,6
"781","2014/03/11 04:15",4,4,4,4,4,4,4,4,36,36,37,36,37,38,37,36,20,20,20,20,20,20,20,20,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,36,36,37,35,37,38,37,36,20,20,20,20,20,20,20,20,7,7,7,7,7,7,7,7
"782","2014/03/11 04:30",3,3,3,3,3,3,3,3,36,35,36,35,36,37,36,36,11,12,11,12,12,12,12,12,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,36,35,36,34,36,37,36,36,12,12,12,12,12,12,12,11,4,4,4,4,4,4,4,4
"783","2014/03/11 04:45",3,3,3,3,3,3,3,3,36,35,36,35,36,38,36,36,11,12,12,11,12,12,11,12,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,36,35,36,35,36,38,36,36,11,11,11,12,12,12,12,12,4,4,4,4,4,4,4,4
"784","2014/03/11 05:00",4,3,4,4,4,4,4,4,35,34,35,34,35,36,35,35,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,35,34,35,34,35,37,35,35,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4
"785","2014/03/11 05:15",9,9,9,9,9,9,10,9,37,37,38,37,38,39,37,37,17,17,17,17,17,17,17,16,6,5,5,5,6,6,6,5,10,9,9,9,9,9,10,9,37,37,37,36,38,39,38,37,17,17,17,17,17,17,17,17,5,5,5,5,6,6,5,5
"786","2014/03/11 05:30",7,6,6,6,6,6,6,6,36,35,36,35,36,38,37,35,11,12,12,12,12,12,12,12,5,5,5,5,5,5,5,5,7,6,6,6,6,6,6,6,36,35,36,34,36,38,37,36,11,11,12,11,12,11,11,11,5,5,5,5,5,5,5,5
"787","2014/03/11 05:45",5,5,5,5,5,5,5,5,35,34,35,35,36,37,36,35,11,12,11,11,12,12,11,11,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,35,35,36,34,36,37,36,35,11,11,11,12,12,11,11,11,4,4,4,4,4,4,4,4
"788","2014/03/11 06:00",5,5,5,5,5,5,5,5,35,34,35,35,35,36,35,35,14,14,13,14,14,14,14,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,35,34,35,34,35,36,35,35,14,14,13,14,14,14,14,14,5,5,5,5,5,5,5,5
"789","2014/03/11 06:15",5,5,5,5,4,4,4,4,35,35,36,35,36,37,36,35,15,15,15,15,16,15,15,15,6,6,6,6,6,6,6,6,5,5,5,4,4,4,4,5,35,35,36,34,36,37,36,35,15,15,15,15,16,16,15,15,6,6,6,6,6,6,6,6
"790","2014/03/11 06:30",4,4,4,4,4,4,4,4,36,35,36,36,37,38,36,36,10,11,11,11,11,10,11,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,36,35,36,35,37,38,36,35,10,11,10,10,11,10,11,10,4,4,4,4,4,4,4,4
"791","2014/03/11 06:45",5,5,5,5,5,5,5,5,35,35,35,35,36,36,35,35,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4,5,4,5,5,5,5,5,5,35,35,35,34,36,36,35,34,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4
"792","2014/03/11 07:00",4,4,4,4,4,4,4,4,36,36,37,36,37,38,37,36,10,10,10,10,10,10,10,10,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,36,36,37,35,37,38,37,36,10,10,10,10,10,10,10,10,4,4,3,4,4,4,4,4
"793","2014/03/11 07:15",5,5,5,5,5,5,5,5,37,36,37,37,38,39,37,36,13,13,13,13,14,13,13,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,37,36,37,36,38,38,37,36,13,13,13,13,14,13,13,13,5,5,5,5,5,5,5,5
"794","2014/03/11 07:30",5,4,4,4,4,5,5,4,36,36,36,36,38,39,37,36,12,13,13,13,13,13,13,12,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,4,36,36,37,36,38,39,37,36,13,13,12,13,13,13,13,12,5,5,5,5,5,5,5,5
"795","2014/03/11 07:45",5,5,5,6,6,5,5,5,37,36,37,37,37,38,37,36,14,13,13,13,14,13,13,14,5,5,5,5,5,5,5,5,6,5,5,6,5,5,5,5,37,36,37,36,38,38,37,36,13,13,13,13,14,13,13,13,5,5,5,5,5,5,5,5
"796","2014/03/11 08:00",6,6,5,6,5,5,6,6,37,36,37,37,37,38,37,37,16,16,16,16,16,16,16,16,6,6,6,6,6,6,6,6,6,5,5,6,5,6,6,6,37,36,37,36,37,38,37,37,16,16,16,16,16,16,16,16,6,6,6,6,6,6,6,6
"797","2014/03/11 08:15",4,4,4,4,4,4,4,4,37,36,37,37,37,38,37,36,14,14,14,14,14,14,14,14,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,37,36,37,36,37,38,37,36,14,14,14,14,14,14,14,14,4,4,4,4,5,4,5,4
"798","2014/03/11 08:30",5,4,4,4,4,4,4,4,37,37,38,37,38,38,37,37,16,16,16,16,16,16,16,16,6,5,5,6,6,6,6,5,5,4,4,4,4,4,4,5,37,37,38,36,38,39,37,37,16,16,16,16,16,16,16,16,5,5,5,5,6,6,6,5
"799","2014/03/11 08:45",8,7,7,7,7,7,7,7,37,37,38,38,38,39,38,38,16,16,16,16,16,16,16,16,6,6,6,6,6,6,6,6,8,7,7,7,7,7,7,8,37,37,38,37,38,39,38,37,16,16,16,16,16,16,16,16,6,6,6,6,6,6,6,6
"800","2014/03/11 09:00",4,4,4,4,4,4,4,4,37,36,37,37,37,38,37,37,13,13,13,13,14,13,13,13,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,37,36,37,36,38,38,37,37,13,13,13,13,13,13,13,13,5,5,5,5,5,5,5,5
"801","2014/03/11 09:15",4,4,4,4,4,4,4,4,36,36,37,37,37,38,37,36,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,36,36,37,36,37,38,37,36,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4
"802","2014/03/11 09:30",4,4,4,4,4,4,4,4,36,36,36,36,36,36,36,36,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,36,36,36,35,36,37,36,36,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4
"803","2014/03/11 09:45",6,6,6,6,6,6,6,6,36,36,36,36,36,36,36,36,12,12,11,11,12,11,12,11,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,36,36,36,35,36,36,36,36,12,11,11,12,12,12,12,11,4,4,4,4,4,4,4,4
"804","2014/03/11 10:00",3,3,3,3,3,3,3,3,33,33,33,33,33,33,33,33,10,10,10,10,10,10,10,10,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,33,33,33,32,33,33,33,33,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3
"805","2014/03/11 10:15",5,5,5,5,5,5,5,5,31,31,31,31,32,31,31,32,12,12,12,12,12,12,12,12,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,32,32,31,30,32,32,31,31,12,12,12,12,12,12,12,12,4,4,4,4,4,4,4,4
"806","2014/03/11 10:30",4,4,4,4,4,4,4,4,29,29,29,28,28,28,29,29,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,29,29,29,28,29,29,29,29,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"807","2014/03/11 10:45",5,5,5,5,5,5,5,5,24,24,24,23,24,24,24,24,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,24,24,24,23,24,24,24,24,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"808","2014/03/11 11:00",7,7,7,7,7,7,7,7,27,27,27,27,27,27,27,27,11,11,11,11,11,11,11,11,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,27,27,27,27,27,27,27,27,11,11,11,11,11,11,11,11,3,3,3,3,3,3,4,3
"809","2014/03/11 11:15",8,7,7,7,7,8,7,7,35,34,34,34,34,34,35,34,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,8,8,7,8,7,8,7,8,35,34,35,33,34,35,35,34,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"810","2014/03/11 11:30",6,6,6,6,6,6,6,6,27,27,27,27,27,27,27,27,14,14,14,14,14,14,14,14,4,4,4,5,5,4,5,4,6,6,6,6,6,6,6,6,27,27,27,26,27,27,27,27,14,14,14,14,15,14,14,14,4,4,4,4,5,4,4,4
"811","2014/03/11 11:45",8,8,8,8,8,8,8,8,33,33,33,33,33,33,33,33,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,33,33,33,32,33,33,33,33,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4
"812","2014/03/11 12:00",7,7,7,7,7,7,7,7,30,30,30,30,30,30,30,30,13,13,13,14,14,13,13,13,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,30,30,30,29,30,30,30,30,13,13,14,14,14,13,14,13,5,5,5,5,5,5,5,5
"813","2014/03/11 12:15",6,6,6,6,6,6,6,6,30,30,30,30,30,30,30,30,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,30,30,30,29,30,30,30,30,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4
"814","2014/03/11 12:30",4,4,4,4,4,4,4,5,30,30,30,30,30,30,30,30,13,13,13,13,13,13,13,13,5,5,4,5,5,5,5,5,4,4,4,4,5,4,4,5,30,30,30,29,30,30,30,30,13,13,13,13,14,13,13,13,5,4,4,5,5,5,5,5
"815","2014/03/11 12:45",5,5,5,5,5,5,5,5,29,29,29,29,29,29,29,29,11,10,10,10,11,11,11,11,4,4,4,3,4,3,4,4,5,5,5,5,5,5,5,5,29,29,29,28,30,29,29,29,11,10,10,10,11,11,11,10,3,3,3,4,4,4,4,3
"816","2014/03/11 13:00",7,7,6,7,6,6,7,7,31,32,32,32,32,31,32,32,12,12,12,12,12,12,12,12,4,5,5,4,5,5,5,5,6,7,6,7,6,6,7,7,31,31,32,31,32,32,31,31,12,12,12,12,12,12,12,12,5,4,4,5,5,5,4,5
"817","2014/03/11 13:15",6,6,6,6,6,6,6,6,34,34,34,35,35,35,35,34,14,14,14,14,15,14,14,14,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,34,34,35,34,35,35,35,35,14,14,14,14,15,14,14,14,5,5,5,5,5,5,5,5
"818","2014/03/11 13:30",8,8,7,8,8,7,7,7,31,31,31,31,31,31,31,31,13,14,13,14,14,13,13,13,5,5,5,5,5,5,5,5,8,8,8,8,8,8,7,7,31,31,31,30,31,31,31,31,14,13,13,13,14,13,13,13,5,5,5,5,5,5,5,5
"819","2014/03/11 13:45",7,7,7,7,7,7,7,7,30,30,30,30,30,31,30,30,16,16,16,16,16,16,16,16,8,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,30,30,30,30,30,30,30,30,16,16,16,16,16,16,16,16,8,7,7,7,7,7,8,7
"820","2014/03/11 14:00",9,9,9,9,9,9,9,9,26,26,26,26,26,26,26,26,17,17,17,17,17,17,17,17,7,7,7,7,7,7,7,7,9,9,9,9,9,9,9,9,26,26,26,25,26,26,26,26,17,17,17,17,17,17,17,17,7,7,7,7,7,7,7,7
"821","2014/03/11 14:15",7,7,7,7,7,7,7,7,28,28,28,28,28,28,28,28,19,19,19,19,19,19,19,19,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,28,28,28,27,28,28,28,27,19,19,19,19,19,19,19,19,8,8,8,8,8,8,8,8
"822","2014/03/11 14:30",8,8,8,8,8,8,8,8,23,23,23,23,23,23,23,23,19,19,19,19,20,19,19,19,7,7,7,8,8,7,8,7,8,8,8,8,8,8,8,8,23,23,24,23,23,23,23,23,19,19,19,19,19,19,19,19,7,7,7,7,8,7,8,7
"823","2014/03/11 14:45",9,8,8,8,9,8,8,8,21,21,21,21,21,21,21,21,15,15,15,15,15,15,15,15,5,4,4,4,4,4,5,5,8,8,8,8,8,8,8,8,21,21,21,21,21,21,21,21,15,15,15,15,15,15,15,15,4,4,4,4,4,5,5,4
"824","2014/03/11 15:00",7,7,7,7,7,7,7,7,25,25,25,25,25,25,25,25,15,15,16,16,16,16,16,15,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,25,25,25,24,25,25,25,25,15,16,16,15,16,15,16,16,5,5,5,5,5,5,5,5
