PHY_Long_CHP.csv
Serial number : xxxxx(RAID600)
From : 2014/03/03 01:00
To   : 2014/04/02 01:00
sampling rate : 15

"No.","time","CHP00-1EU","CHP01-1EU","CHP02-1EU","CHP03-1EU","CHP10-1FU","CHP11-1FU","CHP12-1FU","CHP13-1FU","CHP04-1EL","CHP05-1EL","CHP06-1EL","CHP07-1EL","CHP80-2QU","CHP81-2QU","CHP82-2QU","CHP83-2QU","CHP90-2RU","CHP91-2RU","CHP92-2RU","CHP93-2RU","CHP84-2QL","CHP85-2QL","CHP86-2QL","CHP87-2QL"
"2473","2014/03/28 19:15",4,10,21,5,5,4,10,6,16,25,5,9,5,10,20,6,5,5,11,6,5,25,16,9
"2474","2014/03/28 19:30",5,12,16,6,5,5,10,6,20,25,6,9,5,12,15,6,5,5,11,6,6,25,20,9
"2475","2014/03/28 19:45",3,10,15,7,4,3,9,5,13,21,4,8,4,10,14,7,3,4,9,4,4,21,13,7
"2476","2014/03/28 20:00",3,8,14,4,3,3,6,4,11,18,4,8,3,9,13,5,3,3,7,3,4,18,11,8
"2477","2014/03/28 20:15",4,11,16,5,4,4,8,6,14,23,5,11,4,11,15,6,4,4,7,5,5,24,15,10
"2478","2014/03/28 20:30",4,11,16,5,5,4,8,5,17,22,5,10,4,11,15,6,5,5,8,5,5,22,17,10
"2479","2014/03/28 20:45",4,10,16,6,4,4,8,5,16,20,5,8,4,11,15,6,4,4,8,5,5,20,15,8
"2480","2014/03/28 21:00",4,9,16,6,3,3,8,4,13,20,4,7,3,9,15,7,3,4,7,4,4,20,13,7
"2481","2014/03/28 21:15",3,7,15,4,3,3,6,4,9,20,3,7,3,7,14,4,2,3,7,4,4,20,10,7
"2482","2014/03/28 21:30",3,7,13,3,2,2,6,3,9,21,3,6,2,6,13,4,2,2,6,3,3,21,9,6
"2483","2014/03/28 21:45",2,5,14,3,2,2,6,3,9,17,3,11,2,5,13,3,2,2,6,3,3,17,9,12
"2484","2014/03/28 22:00",2,7,13,2,2,2,6,3,8,17,3,15,2,7,12,3,2,2,6,3,2,17,8,15
"2485","2014/03/28 22:15",3,14,15,4,3,3,7,5,13,32,4,17,3,14,14,4,3,3,7,5,4,32,13,17
"2486","2014/03/28 22:30",3,11,15,4,3,3,7,4,12,41,4,19,3,10,14,5,3,3,7,4,4,42,11,18
"2487","2014/03/28 22:45",7,14,18,8,7,7,12,8,26,40,7,24,7,14,17,9,7,7,11,8,8,39,26,23
"2488","2014/03/28 23:00",8,16,18,10,8,8,12,8,29,38,8,27,8,16,17,10,8,8,12,9,9,37,29,28
"2489","2014/03/28 23:15",8,16,44,9,8,8,17,9,30,44,9,28,8,16,42,10,8,8,17,9,9,44,30,28
"2490","2014/03/28 23:30",9,16,40,9,9,9,31,9,32,42,9,27,9,16,39,10,8,9,31,10,9,41,32,27
"2491","2014/03/28 23:45",9,17,53,11,9,9,20,9,34,43,9,26,9,17,53,12,9,9,20,9,9,43,34,26
"2492","2014/03/29 00:00",8,18,49,13,9,9,20,9,35,41,9,31,9,18,48,14,9,9,20,9,9,41,35,31
"2493","2014/03/29 00:15",7,17,43,12,8,7,15,8,29,41,8,29,7,16,42,13,8,8,15,9,8,41,29,29
"2494","2014/03/29 00:30",7,16,38,13,8,7,15,8,30,39,8,29,8,16,37,13,8,8,15,9,8,39,30,29
"2495","2014/03/29 00:45",8,16,45,12,8,8,12,8,30,38,8,27,7,16,43,13,8,8,12,8,8,38,30,27
"2496","2014/03/29 01:00",9,17,54,15,10,9,14,10,32,37,10,27,9,17,53,15,9,9,14,10,10,38,32,26
"2497","2014/03/29 01:15",8,17,50,34,9,9,13,9,31,38,9,27,9,16,49,35,8,9,13,9,9,38,31,28
"2498","2014/03/29 01:30",11,19,39,59,9,9,13,9,32,44,9,32,11,19,38,59,9,9,13,10,9,44,32,33
"2499","2014/03/29 01:45",9,15,33,22,9,8,13,9,32,40,9,33,9,15,32,22,9,9,13,9,9,40,32,32
"2500","2014/03/29 02:00",8,14,31,23,8,8,12,9,31,42,8,29,8,15,29,23,9,8,12,9,8,42,31,29
"2501","2014/03/29 02:15",10,27,46,29,8,8,13,9,29,36,8,22,10,27,44,29,8,8,13,9,9,37,29,22
"2502","2014/03/29 02:30",9,34,54,38,10,10,14,10,34,30,9,21,10,34,53,39,9,10,14,10,9,30,33,21
"2503","2014/03/29 02:45",12,43,51,38,12,11,15,12,43,28,11,23,12,43,50,39,12,12,15,11,12,28,43,23
"2504","2014/03/29 03:00",9,23,49,34,9,9,14,10,37,29,9,21,10,22,47,36,10,9,14,10,9,29,37,21
"2505","2014/03/29 03:15",11,23,52,34,11,11,16,12,43,34,11,19,11,22,51,36,11,11,17,12,11,33,44,18
"2506","2014/03/29 03:30",9,17,46,30,9,9,15,10,36,29,9,15,9,17,44,30,9,9,15,10,9,29,36,15
"2507","2014/03/29 03:45",10,16,40,33,10,10,15,10,39,30,10,16,10,16,39,33,11,10,15,11,10,30,39,16
"2508","2014/03/29 04:00",8,12,36,25,9,9,12,8,31,26,8,13,8,11,35,25,9,9,13,8,7,26,32,13
"2509","2014/03/29 04:15",7,19,36,20,16,16,13,9,30,25,8,14,8,19,35,20,16,16,13,9,8,25,30,14
"2510","2014/03/29 04:30",8,25,25,15,8,8,12,8,31,25,8,14,8,25,24,16,8,8,12,9,8,24,31,14
"2511","2014/03/29 04:45",9,28,25,17,9,9,13,10,35,25,10,15,9,28,23,17,9,9,13,10,9,25,36,15
"2512","2014/03/29 05:00",8,28,23,16,8,8,12,9,33,25,8,13,8,28,22,17,8,8,12,9,9,25,33,13
"2513","2014/03/29 05:15",9,31,27,32,9,8,15,10,35,29,10,21,9,31,26,33,9,9,14,10,9,28,36,22
"2514","2014/03/29 05:30",9,31,29,31,9,9,17,9,34,28,9,20,10,31,28,32,8,9,16,10,9,27,34,20
"2515","2014/03/29 05:45",15,48,49,50,14,14,20,15,51,35,14,19,15,49,48,51,14,14,20,14,15,36,51,19
"2516","2014/03/29 06:00",14,42,48,39,13,14,20,14,53,39,14,22,14,42,47,40,13,13,20,14,14,39,53,22
"2517","2014/03/29 06:15",10,34,46,44,10,10,17,12,40,43,9,18,11,34,46,45,10,10,16,11,9,43,40,19
"2518","2014/03/29 06:30",9,34,37,42,9,9,14,10,36,36,7,17,9,35,36,43,9,9,14,10,7,36,36,17
"2519","2014/03/29 06:45",10,36,31,45,9,9,15,9,37,33,9,14,9,36,30,44,9,9,15,9,8,34,38,14
"2520","2014/03/29 07:00",9,32,30,42,9,9,15,9,37,33,8,14,9,32,29,42,9,9,14,9,9,32,37,14
"2521","2014/03/29 07:15",9,32,30,41,9,8,14,10,34,36,9,15,8,32,28,42,8,8,15,10,9,35,34,14
"2522","2014/03/29 07:30",9,34,28,36,9,8,15,9,35,35,8,15,9,33,27,37,9,8,15,9,8,35,35,15
"2523","2014/03/29 07:45",9,28,27,37,8,8,14,9,35,32,8,16,9,28,26,38,9,8,13,9,9,32,35,16
"2524","2014/03/29 08:00",7,20,24,38,8,8,14,9,34,31,8,14,8,20,23,39,8,8,14,9,8,30,33,14
"2525","2014/03/29 08:15",9,23,29,45,9,9,14,10,36,31,8,13,9,23,28,46,9,8,14,10,8,30,35,14
"2526","2014/03/29 08:30",10,23,28,44,10,10,16,11,45,29,9,16,10,24,27,45,10,10,16,10,9,29,45,15
"2527","2014/03/29 08:45",18,43,34,45,15,16,20,16,61,32,12,22,18,44,33,46,16,16,20,16,13,32,60,22
"2528","2014/03/29 09:00",8,22,25,45,7,8,13,8,31,24,8,12,8,22,24,46,8,7,13,8,8,25,31,13
"2529","2014/03/29 09:15",8,23,26,36,8,8,15,10,33,29,8,17,8,23,25,37,8,8,14,10,8,29,33,17
"2530","2014/03/29 09:30",8,23,24,42,8,8,12,9,32,28,8,17,8,23,23,42,8,8,11,8,8,27,32,17
"2531","2014/03/29 09:45",7,21,23,42,6,6,11,7,27,23,7,17,7,20,22,42,7,7,10,7,7,23,27,17
"2532","2014/03/29 10:00",6,17,23,42,6,6,10,7,25,22,7,19,6,17,21,42,6,6,10,7,6,22,24,18
"2533","2014/03/29 10:15",6,12,23,43,6,6,11,7,24,26,6,17,6,12,22,44,6,6,10,7,6,26,24,17
"2534","2014/03/29 10:30",6,12,22,45,7,6,10,7,24,27,7,17,6,12,21,45,6,7,10,7,7,26,24,17
"2535","2014/03/29 10:45",6,12,22,38,6,6,11,7,23,25,7,25,6,12,21,38,6,6,11,7,7,24,23,25
"2536","2014/03/29 11:00",5,10,21,12,5,5,8,5,18,29,5,17,5,10,20,12,5,5,9,6,5,28,18,18
"2537","2014/03/29 11:15",6,11,29,13,6,5,10,7,20,49,8,20,6,11,28,14,6,6,9,7,7,49,20,20
"2538","2014/03/29 11:30",8,15,28,16,8,8,11,9,31,37,9,17,8,15,27,16,8,8,10,9,8,37,31,17
"2539","2014/03/29 11:45",8,14,27,12,8,8,11,9,32,40,8,17,8,14,26,12,8,9,11,9,8,40,32,17
"2540","2014/03/29 12:00",5,8,24,13,5,4,7,5,18,31,4,18,5,9,24,14,4,5,8,5,5,32,17,18
"2541","2014/03/29 12:15",4,8,25,12,4,4,8,6,19,34,4,10,4,8,24,13,4,5,8,5,4,33,18,11
"2542","2014/03/29 12:30",4,7,21,10,4,3,6,4,12,32,4,8,3,7,20,10,3,3,6,4,4,31,12,8
"2543","2014/03/29 12:45",3,7,21,4,3,3,7,4,14,29,4,9,3,7,20,4,3,4,7,5,4,29,14,9
"2544","2014/03/29 13:00",3,7,20,3,3,3,7,4,13,26,4,9,3,6,19,4,3,3,7,4,4,26,13,8
"2545","2014/03/29 13:15",6,10,24,6,6,6,10,7,22,31,7,11,6,10,22,7,6,6,10,7,7,31,22,11
"2546","2014/03/29 13:30",6,9,24,6,6,6,10,7,22,30,7,11,6,10,22,7,6,6,10,7,7,30,22,11
"2547","2014/03/29 13:45",6,10,22,6,6,6,9,6,22,30,6,11,6,9,22,6,5,6,9,7,6,30,22,11
"2548","2014/03/29 14:00",2,5,20,3,2,2,5,3,8,28,3,8,2,5,19,4,2,2,5,3,3,27,8,8
"2549","2014/03/29 14:15",2,6,22,3,3,2,6,4,9,29,4,8,2,6,21,4,2,2,6,4,4,29,9,8
"2550","2014/03/29 14:30",2,5,19,3,2,2,5,3,8,30,3,7,2,5,18,3,3,3,6,3,3,29,8,7
"2551","2014/03/29 14:45",3,6,20,3,3,3,6,3,10,30,3,8,3,6,19,4,3,3,6,3,3,30,10,8
"2552","2014/03/29 15:00",3,6,20,3,3,3,7,4,11,29,3,8,3,6,19,4,3,3,7,4,4,29,11,8
"2553","2014/03/29 15:15",3,8,21,3,3,3,7,4,12,32,4,11,4,8,20,4,3,3,7,5,4,32,12,10
"2554","2014/03/29 15:30",3,7,20,3,3,3,6,3,10,29,3,7,3,6,18,4,3,3,6,4,3,29,9,7
"2555","2014/03/29 15:45",3,6,20,3,3,3,6,4,10,28,3,8,3,7,19,4,3,3,6,4,3,27,10,8
"2556","2014/03/29 16:00",3,6,19,3,2,3,6,4,9,26,3,7,3,6,18,4,3,3,6,3,3,26,9,7
"2557","2014/03/29 16:15",6,14,19,6,6,6,9,7,19,32,6,11,6,14,18,6,6,5,9,7,6,31,19,11
"2558","2014/03/29 16:30",8,18,18,8,8,8,11,9,30,30,8,13,8,18,17,8,8,8,11,9,8,30,30,12
"2559","2014/03/29 16:45",4,8,14,4,4,3,7,5,13,27,4,9,4,8,13,5,3,4,7,4,4,26,13,9
"2560","2014/03/29 17:00",3,5,13,3,3,3,6,4,11,27,3,7,2,5,12,4,3,2,6,4,3,27,11,7
"2561","2014/03/29 17:15",3,6,14,3,3,3,7,4,11,34,3,9,3,7,12,4,3,3,7,4,4,33,11,9
"2562","2014/03/29 17:30",3,5,13,3,2,2,8,3,10,32,3,8,3,5,12,3,3,2,9,4,3,32,10,8
"2563","2014/03/29 17:45",3,5,13,3,2,2,6,3,9,29,3,8,3,5,12,3,2,2,6,3,3,29,9,8
"2564","2014/03/29 18:00",2,5,13,2,2,2,7,3,9,27,2,10,2,5,12,3,2,2,7,3,3,27,8,9
"2565","2014/03/29 18:15",2,5,13,2,2,2,7,3,9,30,3,10,3,6,12,3,2,2,7,3,3,30,9,10
"2566","2014/03/29 18:30",2,5,13,2,2,2,6,3,8,28,3,8,2,5,11,3,2,2,6,3,3,28,8,8
"2567","2014/03/29 18:45",2,5,13,2,2,2,6,3,8,29,3,9,2,5,12,3,2,2,6,3,3,29,8,9
"2568","2014/03/29 19:00",2,5,12,3,2,2,6,3,8,29,3,9,2,5,11,3,2,2,6,3,3,29,8,9
"2569","2014/03/29 19:15",2,5,13,2,2,2,6,3,8,31,3,10,2,5,12,3,2,2,6,3,3,31,8,10
"2570","2014/03/29 19:30",3,8,13,3,3,3,7,4,13,30,4,10,3,8,13,4,3,3,7,4,4,30,13,10
"2571","2014/03/29 19:45",4,10,14,4,4,4,8,5,16,26,4,11,4,10,14,5,4,4,8,5,4,26,16,11
"2572","2014/03/29 20:00",2,7,13,3,3,3,6,3,10,24,3,10,3,7,12,3,2,3,6,3,3,24,10,10
"2573","2014/03/29 20:15",5,10,15,4,5,4,9,6,18,28,5,11,4,10,14,5,4,4,8,6,5,28,18,11
"2574","2014/03/29 20:30",4,7,15,5,4,4,8,5,17,25,4,10,4,8,13,5,4,5,8,5,5,25,17,10
"2575","2014/03/29 20:45",5,9,16,5,5,5,9,6,20,23,5,12,5,9,15,6,5,5,8,6,5,24,19,12
"2576","2014/03/29 21:00",5,9,16,6,6,5,9,6,22,24,6,12,6,9,15,7,6,5,9,7,6,23,22,12
"2577","2014/03/29 21:15",4,8,15,5,5,5,8,6,19,22,5,11,5,8,14,5,4,5,8,6,5,22,19,11
"2578","2014/03/29 21:30",3,6,14,4,3,4,7,4,15,21,4,10,4,6,13,4,3,4,7,5,4,21,15,10
"2579","2014/03/29 21:45",4,6,15,4,4,3,8,5,15,18,4,10,4,7,13,4,4,4,7,4,4,18,15,10
"2580","2014/03/29 22:00",4,10,14,4,4,4,8,5,16,21,5,12,4,10,13,5,4,4,8,5,5,20,16,12
"2581","2014/03/29 22:15",5,9,16,5,4,5,8,6,18,26,5,16,5,9,15,6,5,4,8,6,5,26,18,17
"2582","2014/03/29 22:30",4,9,15,5,4,4,8,5,17,29,5,19,4,9,14,5,5,4,8,5,5,28,18,19
"2583","2014/03/29 22:45",5,13,16,6,5,5,9,6,20,33,5,17,5,13,14,5,5,5,9,6,5,33,20,17
"2584","2014/03/29 23:00",6,13,17,7,6,6,10,7,25,34,7,23,6,13,15,7,6,6,10,7,7,34,25,23
"2585","2014/03/29 23:15",7,13,43,8,7,7,13,8,28,38,8,28,8,12,42,8,7,7,13,8,8,37,28,28
"2586","2014/03/29 23:30",9,13,34,9,8,8,15,9,32,37,9,31,9,13,33,9,8,8,15,9,9,37,32,31
"2587","2014/03/29 23:45",8,13,26,8,8,8,13,9,32,40,8,27,8,13,24,9,8,8,13,8,9,41,32,26
"2588","2014/03/30 00:00",9,15,24,9,9,9,13,9,35,42,9,26,9,15,23,10,9,9,13,10,9,42,35,26
"2589","2014/03/30 00:15",8,14,23,9,8,8,13,9,31,46,9,27,8,15,22,9,8,8,13,9,9,46,31,27
"2590","2014/03/30 00:30",9,18,23,9,9,9,14,10,36,48,10,25,9,18,22,9,9,9,14,10,9,48,36,25
"2591","2014/03/30 00:45",8,17,22,8,8,8,13,9,33,45,9,21,8,16,21,9,8,8,13,9,9,45,32,21
"2592","2014/03/30 01:00",9,17,21,9,9,8,13,9,36,46,9,21,8,17,20,9,8,9,14,9,9,46,35,20
"2593","2014/03/30 01:15",8,16,21,8,8,8,12,9,30,47,8,22,8,16,20,9,8,8,12,9,9,47,30,22
"2594","2014/03/30 01:30",9,17,22,9,9,9,14,10,36,49,9,20,9,17,20,10,9,9,14,10,10,49,36,19
"2595","2014/03/30 01:45",10,19,21,10,10,10,14,11,45,50,10,20,10,19,20,11,10,10,14,11,10,51,44,20
"2596","2014/03/30 02:00",11,20,20,11,11,11,15,12,48,49,11,30,10,20,20,12,11,11,15,12,10,49,48,30
"2597","2014/03/30 02:15",11,18,33,21,11,10,15,13,45,49,10,24,11,19,32,21,11,11,15,12,10,49,44,24
"2598","2014/03/30 02:30",11,18,42,36,10,10,15,11,42,49,11,21,11,18,42,37,10,11,14,11,11,48,41,21
"2599","2014/03/30 02:45",8,16,39,34,8,9,13,9,31,48,9,21,8,17,37,36,9,8,13,9,9,48,31,21
"2600","2014/03/30 03:00",7,15,35,29,7,7,11,8,27,44,7,20,7,15,34,30,7,7,11,8,7,44,27,20
"2601","2014/03/30 03:15",9,15,32,15,8,8,13,9,33,46,8,21,8,15,30,16,8,8,13,10,9,47,33,22
"2602","2014/03/30 03:30",10,19,33,17,10,10,15,10,38,46,10,24,10,18,32,18,10,10,15,10,10,46,38,24
"2603","2014/03/30 03:45",9,15,39,20,9,9,12,9,36,49,9,22,8,15,38,20,8,9,13,9,9,49,36,21
"2604","2014/03/30 04:00",10,19,37,13,10,9,13,11,38,50,10,23,10,18,35,14,9,10,14,11,10,49,38,22
"2605","2014/03/30 04:15",9,23,33,9,10,10,14,11,31,44,9,18,9,23,31,10,10,10,14,11,9,44,31,19
"2606","2014/03/30 04:30",6,26,18,6,6,6,10,7,22,43,6,15,6,26,17,6,6,6,10,6,6,43,22,16
"2607","2014/03/30 04:45",7,30,25,7,7,7,12,8,27,43,7,15,7,30,24,8,7,7,12,7,8,43,27,15
"2608","2014/03/30 05:00",7,35,22,10,7,7,12,8,28,46,8,15,8,34,22,11,8,8,12,8,8,45,28,15
"2609","2014/03/30 05:15",7,33,32,7,7,6,25,8,25,41,7,16,6,34,31,7,6,6,25,7,7,41,24,16
"2610","2014/03/30 05:30",11,49,40,14,9,9,21,10,35,31,10,16,10,49,39,15,10,10,21,10,10,31,36,16
"2611","2014/03/30 05:45",11,39,36,11,11,10,14,11,43,34,11,17,11,39,35,12,11,11,14,11,11,34,43,18
"2612","2014/03/30 06:00",7,27,37,7,7,7,11,8,28,35,8,16,7,27,36,8,8,7,11,8,8,35,28,16
"2613","2014/03/30 06:15",5,23,33,4,5,5,10,6,16,33,5,16,4,23,33,5,5,4,10,6,5,33,16,16
"2614","2014/03/30 06:30",4,18,22,5,4,4,8,5,16,34,5,15,5,18,21,5,5,4,8,5,5,34,16,14
"2615","2014/03/30 06:45",4,20,22,4,5,4,8,5,17,31,5,12,5,20,20,5,4,4,9,5,5,31,17,11
"2616","2014/03/30 07:00",5,22,22,5,5,5,9,6,21,32,6,13,5,21,21,6,5,5,9,6,6,31,21,13
"2617","2014/03/30 07:15",6,23,29,7,6,6,10,7,22,37,6,15,6,23,28,7,6,6,10,7,6,37,22,14
"2618","2014/03/30 07:30",4,24,21,5,4,4,8,5,17,31,5,12,4,24,20,5,4,5,8,5,5,31,17,12
"2619","2014/03/30 07:45",5,27,22,5,5,5,9,5,18,26,5,12,5,28,21,5,5,5,9,5,5,25,18,11
"2620","2014/03/30 08:00",4,24,21,4,4,4,8,5,15,22,5,11,4,24,20,5,4,4,8,5,5,23,15,11
"2621","2014/03/30 08:15",4,19,27,4,4,4,9,5,16,23,5,12,4,18,26,5,4,4,8,6,5,23,16,12
"2622","2014/03/30 08:30",9,35,27,9,8,8,11,10,41,26,8,17,10,36,26,10,8,9,12,9,8,26,41,17
"2623","2014/03/30 08:45",10,32,27,9,9,9,13,10,33,37,7,18,10,32,26,10,9,10,13,10,7,37,33,18
"2624","2014/03/30 09:00",5,24,27,5,5,4,8,5,17,33,6,14,5,24,26,6,4,4,8,5,6,33,17,13
"2625","2014/03/30 09:15",7,22,37,8,4,4,8,5,15,37,5,14,8,21,35,8,4,4,8,5,5,37,15,14
"2626","2014/03/30 09:30",6,14,37,7,3,3,6,3,9,38,3,11,6,13,36,7,2,3,7,3,3,38,9,11
"2627","2014/03/30 09:45",5,13,34,5,5,4,9,5,18,52,13,18,5,13,35,5,5,4,9,5,13,53,18,18
"2628","2014/03/30 10:00",5,15,23,5,5,5,8,6,19,41,6,14,5,15,22,6,5,5,8,5,6,41,19,15
"2629","2014/03/30 10:15",5,14,22,5,5,5,8,6,18,36,5,14,5,14,21,5,5,4,9,6,6,36,18,14
"2630","2014/03/30 10:30",2,5,19,3,2,2,6,3,10,33,3,10,2,5,18,3,2,2,6,4,3,33,9,10
"2631","2014/03/30 10:45",3,5,20,2,3,3,7,3,10,41,3,13,3,5,19,3,3,2,7,3,3,41,10,13
"2632","2014/03/30 11:00",3,8,19,3,3,3,7,4,11,36,4,12,3,8,18,4,3,2,7,4,3,37,11,12
"2633","2014/03/30 11:15",3,8,28,3,3,3,7,5,13,33,4,16,3,8,28,4,3,3,7,4,4,33,13,16
"2634","2014/03/30 11:30",5,11,26,5,5,4,8,5,17,21,5,12,4,11,25,5,4,5,8,5,5,21,17,13
"2635","2014/03/30 11:45",5,11,26,5,5,5,8,6,18,20,5,13,5,11,24,5,5,4,8,5,5,20,18,13
"2636","2014/03/30 12:00",4,11,24,4,4,4,7,5,17,20,5,13,5,10,23,5,4,4,8,5,5,20,17,13
"2637","2014/03/30 12:15",4,10,24,5,4,4,8,6,17,22,5,13,4,10,23,5,4,4,8,6,5,22,17,12
"2638","2014/03/30 12:30",2,3,20,2,2,2,5,3,7,18,3,10,2,3,18,3,2,2,5,2,2,18,7,10
"2639","2014/03/30 12:45",2,3,20,2,2,2,5,2,7,18,2,10,2,4,18,3,2,2,5,3,2,18,7,10
"2640","2014/03/30 13:00",2,3,18,2,2,2,5,2,7,15,2,10,2,3,17,3,2,2,5,3,2,15,7,10
"2641","2014/03/30 13:15",2,4,19,2,2,2,5,3,7,18,3,11,2,4,18,3,2,2,5,3,2,18,7,10
"2642","2014/03/30 13:30",2,3,18,2,2,2,6,2,7,16,2,9,2,3,17,3,2,2,5,2,2,16,7,9
"2643","2014/03/30 13:45",2,4,19,2,2,2,5,3,9,15,2,10,2,4,18,3,2,2,5,3,2,15,9,10
"2644","2014/03/30 14:00",2,4,18,2,2,2,5,2,7,15,2,11,2,4,17,2,2,2,5,2,2,15,7,11
"2645","2014/03/30 14:15",3,8,20,3,3,2,6,4,11,20,3,11,3,8,19,3,2,3,6,4,3,20,11,11
"2646","2014/03/30 14:30",2,6,19,2,2,2,6,3,9,17,3,10,2,7,18,3,2,2,5,3,3,17,9,10
"2647","2014/03/30 14:45",2,6,20,2,2,2,5,3,9,15,3,11,2,6,18,3,2,2,5,3,3,15,9,11
"2648","2014/03/30 15:00",1,5,19,2,2,2,5,3,8,15,2,11,2,5,18,2,2,1,5,3,2,15,8,11
"2649","2014/03/30 15:15",2,7,21,3,2,3,6,4,10,23,3,14,2,8,20,3,2,2,6,4,3,24,10,13
"2650","2014/03/30 15:30",2,5,18,2,2,2,6,3,8,15,2,8,2,5,17,3,2,2,6,3,2,15,8,9
"2651","2014/03/30 15:45",2,6,13,20,2,2,6,3,9,18,3,9,2,6,12,21,2,2,6,3,3,18,9,9
"2652","2014/03/30 16:00",2,5,13,14,2,2,5,3,9,14,2,9,3,5,12,14,2,2,5,3,3,14,9,10
"2653","2014/03/30 16:15",7,24,19,7,7,8,11,9,27,31,8,15,8,24,18,8,7,7,12,9,8,31,27,15
"2654","2014/03/30 16:30",6,17,16,6,6,6,9,7,24,27,7,12,6,17,15,6,5,6,9,7,6,28,24,12
"2655","2014/03/30 16:45",2,7,14,2,3,2,6,3,10,23,3,9,3,7,13,3,2,3,6,3,3,23,10,8
"2656","2014/03/30 17:00",2,4,14,2,2,2,5,3,9,21,2,9,2,4,13,3,2,2,6,3,2,21,9,9
"2657","2014/03/30 17:15",2,4,14,2,2,2,7,3,7,27,3,10,2,4,13,3,2,2,7,3,3,27,7,9
"2658","2014/03/30 17:30",2,3,13,2,2,2,5,2,7,23,2,7,2,3,12,2,2,2,5,3,2,23,7,8
"2659","2014/03/30 17:45",2,4,14,2,2,2,5,2,7,25,2,9,2,4,12,3,2,2,5,3,2,25,7,9
"2660","2014/03/30 18:00",2,3,13,2,2,2,5,3,7,22,2,9,2,3,11,2,2,2,5,2,2,21,7,9
"2661","2014/03/30 18:15",2,5,13,2,2,2,5,3,8,25,3,10,2,6,12,3,2,2,5,3,3,25,9,9
"2662","2014/03/30 18:30",2,3,12,2,2,2,5,2,7,23,2,8,2,3,11,2,2,2,5,2,2,23,7,8
"2663","2014/03/30 18:45",2,3,12,2,2,2,5,2,7,20,2,7,2,3,11,2,2,2,5,2,2,20,7,7
"2664","2014/03/30 19:00",2,3,12,2,2,2,5,3,7,21,2,6,2,4,10,2,2,2,5,3,2,21,7,6
"2665","2014/03/30 19:15",2,4,14,2,2,2,5,3,7,22,2,8,2,4,13,3,2,2,5,3,2,22,7,8
"2666","2014/03/30 19:30",2,3,13,2,2,2,5,3,7,18,2,6,2,3,12,2,2,2,5,2,2,18,7,6
"2667","2014/03/30 19:45",2,4,12,2,2,2,5,3,7,18,2,7,2,4,11,2,2,2,5,3,2,18,7,7
"2668","2014/03/30 20:00",2,3,12,2,2,2,5,2,7,12,2,7,2,3,10,2,2,2,5,3,2,12,7,7
"2669","2014/03/30 20:15",2,5,13,2,2,2,6,3,8,17,3,7,2,5,12,3,2,2,6,3,3,17,8,7
"2670","2014/03/30 20:30",2,3,12,2,2,2,5,2,7,13,2,6,2,3,11,2,2,2,5,2,2,13,7,6
"2671","2014/03/30 20:45",2,4,12,2,2,2,5,2,7,14,2,7,2,3,11,2,2,2,5,2,2,14,7,7
"2672","2014/03/30 21:00",1,3,12,2,2,1,5,2,6,12,2,9,2,3,11,2,1,1,5,2,2,12,6,9
"2673","2014/03/30 21:15",2,3,13,2,2,2,5,3,7,17,2,10,2,3,12,2,2,2,5,3,2,18,7,10
"2674","2014/03/30 21:30",2,4,13,2,2,2,4,2,6,12,2,8,1,4,12,2,2,1,4,2,2,12,6,8
"2675","2014/03/30 21:45",2,7,13,2,2,2,5,2,7,22,2,9,2,6,12,2,2,2,5,3,3,22,7,9
"2676","2014/03/30 22:00",2,8,13,2,2,2,5,3,6,20,2,9,2,8,12,2,2,2,5,2,2,20,7,9
"2677","2014/03/30 22:15",3,10,13,3,2,3,7,4,10,29,3,19,3,11,12,3,3,3,7,4,3,29,10,19
"2678","2014/03/30 22:30",4,11,14,4,4,4,7,5,15,30,4,17,4,11,13,5,4,4,7,5,5,30,15,17
"2679","2014/03/30 22:45",5,16,16,5,6,5,9,6,24,32,6,22,6,16,15,6,5,5,9,6,6,32,23,22
"2680","2014/03/30 23:00",6,16,15,6,5,5,8,6,24,32,6,27,5,15,14,6,5,6,8,6,6,31,23,27
"2681","2014/03/30 23:15",7,16,25,7,7,7,12,8,29,39,8,30,7,15,24,8,7,7,12,8,8,39,29,30
"2682","2014/03/30 23:30",7,17,34,8,7,8,11,8,30,34,8,30,8,17,33,8,8,8,11,8,8,34,30,30
"2683","2014/03/30 23:45",8,17,32,8,7,7,11,8,31,36,7,28,7,17,31,8,8,7,11,8,8,36,31,28
"2684","2014/03/31 00:00",7,14,28,7,7,7,10,8,28,29,8,28,7,15,27,8,7,7,10,7,7,29,28,29
"2685","2014/03/31 00:15",8,18,28,7,7,8,11,9,30,40,10,30,7,18,27,9,8,7,11,9,9,40,31,30
"2686","2014/03/31 00:30",8,19,26,8,8,8,11,9,33,36,9,24,8,19,25,9,8,8,12,9,9,36,33,25
"2687","2014/03/31 00:45",8,15,26,9,8,8,12,9,33,30,9,27,8,15,25,9,8,8,11,9,9,31,33,27
"2688","2014/03/31 01:00",8,15,24,9,8,8,11,9,33,25,9,28,8,15,23,9,8,8,11,9,9,25,34,28
"2689","2014/03/31 01:15",8,15,23,30,8,8,11,9,33,29,9,24,9,15,22,30,8,8,11,9,9,30,33,24
